2507,4020,0,1,3424,530,162
2507,4020,7,1,3424,530,168
2507,4020,15,1,3424,530,174
2507,4020,22,1,3424,530,170
2507,4020,30,1,3424,530,166
2507,4020,37,1,3424,530,162
2507,4020,45,1,3403,528,162
2507,4020,53,1,3403,528,164
2507,4020,60,1,3403,528,174
2507,4020,68,1,3403,528,190
2507,4020,75,1,3403,528,214
2507,4020,83,1,3403,528,240
2507,4020,90,1,3403,528,262
2507,4020,98,1,3403,528,276
2507,4020,105,1,3403,528,290
2507,4020,113,1,3403,528,308
2507,4020,120,1,3403,528,328
2507,4020,128,1,3403,528,334
2507,4019,150,1,3403,528,340
2508,4017,158,1,3403,528,356
2509,4014,165,1,3403,528,352
2510,4011,173,1,3404,539,360
2511,4008,180,1,3404,539,362
2512,4004,188,1,3404,539,368
2513,4001,195,1,3404,539,374
2515,3997,203,1,3404,539,364
2516,3994,210,1,3404,539,366
2517,3991,218,1,3404,539,376
2517,3988,225,1,3404,539,380
2518,3984,233,1,3404,539,398
2518,3980,240,1,3415,540,430
2518,3976,248,1,3415,540,478
2518,3972,255,1,3415,540,504
2518,3970,263,1,3415,540,539
2518,3968,270,1,3415,540,579
2518,3965,278,1,3415,540,599
2517,3962,286,1,3426,541,597
2516,3959,293,1,3426,541,595
2515,3954,301,1,3426,541,577
2515,3949,308,1,3426,541,555
2515,3945,316,1,3426,541,519
2515,3941,323,1,3426,541,482
2515,3938,331,1,3426,541,456
2515,3936,338,1,3426,541,448
2515,3935,346,1,3426,541,458
2515,3934,353,1,3426,541,494
2514,3933,361,1,3426,541,559
2512,3932,368,1,3426,541,621
2509,3931,376,1,3426,541,679
2505,3931,383,1,3426,541,677
2500,3930,391,1,3415,540,707
2495,3930,398,1,3415,540,761
2491,3930,406,1,3415,540,767
2487,3930,413,1,3415,540,773
2484,3930,421,1,3415,540,791
2481,3930,428,1,3415,540,799
2479,3931,436,1,3415,540,793
2476,3931,443,1,3404,539,787
2474,3932,451,1,3395,549,789
2471,3934,458,1,3395,549,795
2469,3935,466,1,3395,549,791
2468,3937,473,1,3395,549,795
2466,3938,481,1,3416,551,813
2464,3941,488,1,3416,551,823
2462,3943,496,1,3407,561,827
2459,3947,503,1,3407,561,837
2456,3950,511,1,3407,561,827
2453,3953,519,1,3418,562,843
2450,3956,526,1,3418,562,847
2447,3957,534,1,3418,562,845
2445,3959,541,1,3418,562,841
2443,3961,549,1,3418,562,839
2441,3962,556,1,3418,562,829
2439,3963,564,1,3418,562,817
2438,3964,571,1,3418,562,811
2436,3965,579,1,3418,562,815
2436,3966,586,1,3418,562,819
2435,3968,594,1,3418,562,821
2434,3971,601,1,3418,562,811
2432,3976,609,1,3418,562,813
2429,3981,616,1,3418,562,817
2427,3986,624,1,3418,562,823
2424,3991,631,1,3418,562,823
2423,3995,639,1,3418,562,833
2422,3998,646,1,3407,561,847
2421,4000,654,1,3416,551,853
2421,4003,661,1,3416,551,837
2421,4007,669,1,3416,551,835
2421,4012,676,1,3416,551,827
2421,4016,684,1,3416,551,809
2421,4019,691,1,3395,549,795
2421,4023,699,1,3395,549,779
2422,4027,706,1,3395,549,755
2424,4032,714,1,3395,549,739
2425,4036,721,1,3395,549,733
2426,4039,729,1,3383,537,731
2427,4042,736,1,3383,537,737
2427,4045,744,1,3383,537,745
2427,4048,752,1,3383,537,747
2428,4052,759,1,3373,536,745
2428,4055,767,1,3373,536,743
2429,4058,774,1,3373,536,741
2429,4060,782,1,3373,536,741
2430,4061,789,1,3373,536,739
2431,4063,797,1,3363,534,737
2431,4065,804,1,3363,534,735
2432,4066,812,1,3363,534,737
2433,4068,819,1,3363,534,739
2434,4070,827,1,3363,534,741
2437,4074,834,1,3363,534,747
2439,4077,842,1,3354,545,753
2442,4080,849,1,3354,545,751
2444,4081,857,1,3344,544,747
2446,4082,864,1,3344,544,745
2447,4083,872,1,3344,544,743
2449,4084,879,1,3344,544,737
2450,4084,887,1,3344,544,733
2451,4085,894,1,3344,544,731
2453,4086,902,1,3344,544,731
2456,4087,909,1,3344,544,739
2459,4089,917,1,3344,544,759
2462,4090,924,1,3344,544,743
2463,4092,932,1,3335,542,733
2464,4092,939,1,3335,542,723
2466,4092,947,1,3335,542,701
2469,4092,954,1,3335,542,683
2473,4093,962,1,3335,542,695
2479,4093,969,1,3335,542,695
2485,4093,977,1,3335,542,695
2491,4094,985,1,3335,542,691
2497,4094,992,1,3335,542,689
2502,4094,1000,1,3344,544,671
2506,4094,1007,1,3344,544,673
2510,4094,1015,1,3344,544,679
2516,4094,1022,1,3344,544,671
2521,4094,1030,1,3323,530,659
2528,4094,1037,1,3323,530,649
2535,4094,1045,1,3333,531,657
2543,4094,1052,1,3333,531,645
2551,4094,1060,1,3333,531,661
2559,4092,1067,1,3333,531,633
2567,4088,1075,1,3341,520,663
2575,4085,1082,1,3341,520,627
2581,4080,1090,1,3341,520,637
2586,4075,1097,1,3341,520,641
2590,4071,1105,1,3341,520,631
2593,4066,1112,1,3341,520,617
2595,4059,1120,1,3333,531,637
2597,4053,1127,1,3333,531,631
2598,4045,1135,1,3333,531,623
2599,4037,1142,1,3333,531,613
2599,4030,1150,1,3333,531,569
2600,4022,1157,1,3333,531,508
2600,4014,1165,1,3333,531,472
2600,4005,1172,1,3343,532,420
2600,3995,1180,1,3343,532,372
2600,3985,1187,1,3343,532,340
2597,3974,1195,1,3363,534,318
2593,3961,1202,1,3363,534,312
2589,3947,1210,1,3363,534,296
2584,3934,1218,1,3373,536,282
