2816,3998,0,1,244,639,22
2816,3998,7,1,244,639,58
2816,3998,15,1,244,639,84
2816,3997,22,1,244,639,110
2816,3997,30,1,244,639,134
2816,3997,37,1,244,639,158
2816,3997,45,1,244,639,180
2816,3996,52,1,244,639,206
2816,3996,60,1,244,639,228
2816,3996,67,1,244,639,246
2816,3995,75,1,244,639,256
2816,3995,82,1,244,639,264
2816,3995,90,1,244,639,266
2816,3995,97,1,244,639,274
2816,3995,105,1,244,639,286
2816,3995,112,1,244,639,302
2816,3995,120,1,244,639,316
2816,3995,127,1,244,639,332
2816,3995,135,1,244,639,350
2816,3995,142,1,244,639,364
2816,3995,150,1,244,639,382
2816,3995,157,1,244,639,394
2816,3995,165,1,244,639,402
2816,3995,172,1,244,639,406
2816,3995,180,1,244,639,418
2816,3995,187,1,253,648,424
2816,3995,195,1,253,648,436
2816,3995,202,1,253,648,446
2816,3995,210,1,253,648,456
2816,3996,218,1,253,648,468
2816,3997,225,1,253,648,474
2816,3997,233,1,253,648,484
2816,3998,240,1,253,648,490
2816,3999,248,1,253,648,498
2816,4000,255,1,253,648,513
2816,4001,263,1,253,648,521
2816,4003,270,1,253,648,525
2816,4004,278,1,253,648,525
2815,4006,285,1,253,648,529
2815,4009,293,1,253,648,533
2814,4011,300,1,253,648,541
2814,4013,308,1,253,648,537
2814,4014,315,1,253,648,541
2814,4014,323,1,253,648,553
2814,4014,330,1,243,649,559
2814,4014,338,1,243,649,565
2814,4015,345,1,243,649,573
2813,4015,353,1,243,649,583
2812,4017,360,1,243,649,587
2811,4019,368,1,234,639,585
2810,4021,375,1,234,639,581
2808,4023,383,1,234,639,581
2807,4025,390,1,234,639,593
2806,4028,398,1,234,639,605
2805,4030,405,1,234,639,607
2803,4032,413,1,234,639,613
2802,4034,420,1,234,639,621
2800,4035,428,1,243,649,621
2798,4037,435,1,243,649,631
2796,4038,443,1,243,649,645
2795,4039,451,1,243,649,651
2793,4040,458,1,243,649,655
2791,4041,466,1,252,658,651
2789,4041,473,1,252,658,647
2787,4042,481,1,252,658,653
2786,4043,488,1,252,658,655
2784,4043,496,1,232,659,653
2782,4044,503,1,232,659,643
2780,4045,511,1,232,659,641
2778,4045,518,1,241,668,647
2776,4046,526,1,241,668,649
2774,4047,533,1,241,668,653
2772,4048,541,1,241,668,655
2770,4048,548,1,241,668,655
2768,4049,556,1,241,668,671
2765,4050,563,1,241,668,677
2763,4051,571,1,241,668,679
2761,4052,578,1,241,668,683
2758,4052,586,1,241,668,683
2756,4052,593,1,241,668,665
2754,4052,601,1,241,668,651
2751,4052,608,1,241,668,649
2749,4052,616,1,232,659,641
2747,4052,623,1,232,659,631
2744,4052,631,1,232,659,647
2741,4052,638,1,232,659,641
2738,4051,646,1,232,659,647
2734,4050,653,1,232,659,683
2731,4049,661,1,232,659,679
2728,4047,668,1,232,659,659
2725,4046,676,1,232,659,683
2723,4045,684,1,232,659,687
2721,4044,691,1,232,659,677
2719,4043,699,1,232,659,677
2717,4043,706,1,232,659,683
2716,4042,714,1,223,649,681
2716,4042,721,1,223,649,681
2715,4041,729,1,223,649,677
2715,4041,736,1,223,649,669
2715,4040,744,1,223,649,665
2714,4039,751,1,223,649,661
2713,4038,759,1,223,649,651
2712,4036,766,1,223,649,633
2711,4034,774,1,223,649,633
2709,4032,781,1,223,649,643
2708,4030,789,1,223,649,643
