2638,4118,0,1,3124,578,2
2638,4118,7,1,3124,578,16
2638,4119,15,1,3124,578,38
2639,4119,23,1,3124,578,68
2639,4119,30,1,3124,578,96
2639,4119,38,1,3124,578,124
2639,4119,45,1,3124,578,148
2639,4119,53,1,3124,578,176
2639,4119,60,1,3124,578,204
2639,4120,68,1,3124,578,228
2639,4120,75,1,3124,578,248
2639,4120,83,1,3124,578,266
2639,4121,90,1,3124,578,286
2639,4121,98,1,3124,578,308
2639,4121,105,1,3124,578,326
2639,4121,113,1,3124,578,338
2639,4121,120,1,3124,578,348
2639,4121,128,1,3124,578,354
2639,4121,135,1,3124,578,358
2639,4121,143,1,3124,578,360
2639,4121,158,1,3124,578,366
2639,4121,165,1,3124,578,374
2639,4121,173,1,3124,578,390
2639,4121,180,1,3124,578,410
2638,4121,188,1,3124,578,430
2638,4121,195,1,3124,578,448
2638,4121,203,1,3124,578,460
2638,4121,210,1,3124,578,470
2638,4121,218,1,3124,578,474
2637,4121,225,1,3124,578,482
2637,4121,233,1,3124,578,490
2637,4121,240,1,3124,578,506
2636,4121,248,1,3124,578,523
2635,4121,256,1,3124,578,531
2634,4121,263,1,3124,578,535
2633,4121,271,1,3124,578,537
2631,4121,278,1,3124,578,537
2630,4121,286,1,3124,578,539
2629,4121,293,1,3124,578,545
2628,4121,301,1,3124,578,549
2627,4121,308,1,3124,578,549
2626,4121,316,1,3124,578,551
2625,4121,323,1,3124,578,553
2624,4121,331,1,3124,578,553
2623,4121,338,1,3124,578,553
2621,4121,346,1,3124,578,551
2620,4120,353,1,3124,578,549
2618,4120,361,1,3124,578,549
2617,4119,368,1,3124,578,547
2615,4119,376,1,3124,578,547
2614,4119,383,1,3124,578,545
2613,4119,391,1,3115,578,545
2612,4119,398,1,3115,578,547
2612,4119,406,1,3115,578,551
2611,4118,413,1,3115,578,551
2611,4118,421,1,3115,578,555
2610,4118,428,1,3115,578,555
2610,4118,436,1,3115,578,557
2610,4118,443,1,3115,578,557
2609,4118,451,1,3115,578,559
2609,4118,458,1,3115,578,559
2609,4118,466,1,3115,578,563
2608,4118,473,1,3115,578,563
2608,4118,481,1,3115,578,565
2607,4118,489,1,3115,578,567
2606,4118,496,1,3115,578,569
2606,4118,504,1,3115,578,573
2605,4118,511,1,3115,578,577
2605,4118,519,1,3115,578,583
2604,4118,526,1,3115,578,591
2603,4118,534,1,3115,578,595
2603,4118,541,1,3115,578,599
2602,4118,549,1,3115,578,601
2601,4118,556,1,3115,578,601
2601,4118,564,1,3115,578,599
2600,4118,571,1,3115,578,597
2599,4117,579,1,3115,578,597
2597,4116,586,1,3115,578,595
2595,4115,594,1,3115,578,591
2593,4114,601,1,3115,578,589
2591,4113,609,1,3133,566,583
2589,4112,616,1,3133,566,581
2587,4111,624,1,3133,566,581
2585,4111,631,1,3133,566,583
2583,4110,639,1,3133,566,583
2581,4109,646,1,3133,566,581
2579,4108,654,1,3133,566,577
2577,4107,661,1,3133,566,569
2575,4106,669,1,3133,566,571
2573,4106,676,1,3133,566,571
2572,4105,684,1,3133,566,569
2571,4105,691,1,3133,566,569
2570,4104,699,1,3133,566,571
2569,4104,706,1,3133,566,573
2568,4103,714,1,3133,566,573
2567,4102,722,1,3133,566,573
2566,4101,729,1,3133,566,571
2565,4101,737,1,3133,566,571
2564,4100,744,1,3141,566,569
2563,4099,752,1,3141,566,565
2562,4098,759,1,3133,554,563
2561,4097,767,1,3133,554,563
2560,4096,774,1,3133,554,559
2560,4094,782,1,3133,554,559
2558,4092,789,1,3133,554,559
2557,4090,797,1,3133,554,557
2555,4088,804,1,3133,554,559
2553,4086,812,1,3133,554,559
2552,4085,819,1,3133,554,557
2551,4084,827,1,3133,554,557
2549,4082,834,1,3133,554,555
2548,4080,842,1,3133,554,555
2547,4078,849,1,3141,566,557
2546,4076,857,1,3141,566,559
2545,4075,864,1,3141,566,555
2544,4073,872,1,3141,566,555
2543,4072,879,1,3141,566,557
2543,4071,887,1,3141,566,555
2542,4070,894,1,3141,566,555
2542,4069,902,1,3141,566,555
2542,4068,909,1,3141,566,555
2541,4067,917,1,3141,566,553
2541,4066,924,1,3141,566,555
2540,4065,932,1,3141,566,553
2540,4064,939,1,3141,566,551
2539,4063,947,1,3141,566,553
2539,4062,955,1,3141,566,551
2538,4060,962,1,3141,566,553
2538,4059,970,1,3141,566,553
2538,4058,977,1,3141,566,551
2537,4057,985,1,3141,566,553
2537,4055,992,1,3141,566,553
